,id,age,height,weight,position,draft_round,pts,ast,reb,value
279,203493,0.47619047619047616,0.47368421052631576,0.2916666666666667,6,1,0.29245283018867924,0.125,0.23943661971830987,4200000.0
280,1629628,0.047619047619047616,0.47368421052631576,0.36666666666666664,4,1,0.5440251572327044,0.26785714285714285,0.4295774647887324,8231760.0
281,201959,0.7619047619047619,0.631578947368421,0.5166666666666667,2,1,0.1320754716981132,0.044642857142857144,0.31690140845070425,1442968.0
282,1628390,0.14285714285714285,0.47368421052631576,0.16666666666666666,5,1,0.006289308176100629,0.01785714285714286,0.007042253521126762,3944013.0
283,1629738,0.38095238095238093,0.7894736842105263,0.5416666666666666,1,0,0.025157232704402517,0.01785714285714286,0.09859154929577464,2619207.0
284,1629678,0.19047619047619047,0.42105263157894735,0.5916666666666667,6,2,0.09433962264150943,0.044642857142857144,0.09859154929577464,1517981.0
285,201143,0.7142857142857143,0.631578947368421,0.5833333333333334,1,1,0.449685534591195,0.29464285714285715,0.471830985915493,27500000.0
286,203085,0.42857142857142855,0.3684210526315789,0.25,5,1,0.22955974842767293,0.17857142857142858,0.15492957746478875,3500000.0
287,1629647,0.047619047619047616,0.5789473684210527,0.31666666666666665,4,1,0.37421383647798745,0.13392857142857142,0.5281690140845071,2399160.0
288,203121,0.5238095238095238,0.47368421052631576,0.4583333333333333,2,2,0.10691823899371068,0.09821428571428573,0.09859154929577464,7000000.0
289,1628402,0.14285714285714285,0.3157894736842105,0.2916666666666667,5,2,0.16352201257861634,0.07142857142857144,0.09859154929577464,250000.0
290,1629676,0.14285714285714285,0.5789473684210527,0.5,2,2,0.2830188679245283,0.1517857142857143,0.38732394366197187,1517981.0
291,1627982,0.38095238095238093,0.15789473684210525,0.08333333333333333,5,0,0.15408805031446543,0.17857142857142858,0.11971830985915494,1620564.0
292,1628382,0.2857142857142857,0.5789473684210527,0.4166666666666667,2,1,0.22012578616352202,0.13392857142857142,0.15492957746478875,5029650.0
293,1629620,0.19047619047619047,0.21052631578947367,0.20833333333333334,5,0,0.0440251572327044,0.07142857142857144,0.04225352112676056,99020.0
294,1629026,0.2857142857142857,0.47368421052631576,0.3333333333333333,6,0,0.22012578616352202,0.16071428571428573,0.2887323943661972,2000000.0
295,202713,0.6190476190476191,0.5789473684210527,0.48333333333333334,2,2,0.20440251572327042,0.07142857142857144,0.20422535211267606,999200.0
296,1629652,0.09523809523809523,0.3157894736842105,0.375,5,0,0.3962264150943396,0.14285714285714288,0.24647887323943662,1517981.0
297,203086,0.42857142857142855,0.7894736842105263,0.75,3,1,0.10377358490566037,0.0625,0.1619718309859155,9400000.0
298,203488,0.47619047619047616,0.6842105263157895,0.5833333333333334,3,2,0.3050314465408805,0.07142857142857144,0.2676056338028169,2283034.0
299,1629650,0.09523809523809523,0.8947368421052632,0.625,0,0,0.20754716981132074,0.026785714285714288,0.45774647887323944,1250000.0
300,1629004,0.19047619047619047,0.5263157894736842,0.2916666666666667,6,2,0.22012578616352202,0.14285714285714288,0.147887323943662,1663861.0
301,1628396,0.14285714285714285,0.6842105263157895,0.65,1,1,0.1509433962264151,0.08035714285714286,0.3450704225352113,3542060.0
302,1629660,0.19047619047619047,0.42105263157894735,0.20833333333333334,6,1,0.3113207547169811,0.32142857142857145,0.24647887323943662,2303040.0
303,1629597,0.23809523809523808,0.42105263157894735,0.4166666666666667,2,0,0.09433962264150943,0.07142857142857144,0.1619718309859155,1445697.0
304,1628407,0.2857142857142857,0.47368421052631576,0.425,6,2,0.3113207547169811,0.09821428571428573,0.19718309859154928,1678854.0
305,203914,0.3333333333333333,0.3684210526315789,0.3333333333333333,5,1,0.3050314465408805,0.1517857142857143,0.17605633802816903,19160714.0
306,1628371,0.19047619047619047,0.7368421052631579,0.5,2,1,0.37421383647798745,0.125,0.47887323943661975,7362566.0
307,203920,0.42857142857142855,0.631578947368421,0.525,0,0,0.17295597484276728,0.08928571428571429,0.36619718309859156,3000000.0
308,1628365,0.14285714285714285,0.3157894736842105,0.325,5,1,0.4056603773584906,0.4821428571428572,0.2183098591549296,12288697.0
309,1628964,0.14285714285714285,0.7894736842105263,0.5083333333333333,0,1,0.14465408805031446,0.026785714285714288,0.2746478873239437,5969040.0
310,203082,0.47619047619047616,0.47368421052631576,0.3,6,1,0.5031446540880503,0.20535714285714285,0.24647887323943662,13500000.0
311,1627732,0.23809523809523808,0.7368421052631579,0.5833333333333334,6,1,0.5062893081761006,0.6785714285714286,0.5633802816901409,30559200.0
312,201980,0.6666666666666666,0.47368421052631576,0.375,5,2,0.2893081761006289,0.1517857142857143,0.2535211267605634,15365853.0
313,2730,0.7142857142857143,0.6842105263157895,0.7916666666666666,1,1,0.20754716981132074,0.07142857142857144,0.5774647887323944,1620564.0
314,1627788,0.19047619047619047,0.5263157894736842,0.26666666666666666,6,1,0.2893081761006289,0.09821428571428573,0.15492957746478875,1762796.0
315,201588,0.7142857142857143,0.3684210526315789,0.15,5,1,0.37106918238993714,0.2767857142857143,0.147887323943662,9590602.0
316,203954,0.3333333333333333,0.7894736842105263,0.9166666666666666,1,1,0.9402515723270439,0.29464285714285715,0.8098591549295775,29542010.0
317,1626147,0.3333333333333333,0.42105263157894735,0.5083333333333333,4,1,0.16352201257861634,0.0625,0.17605633802816903,125000.0
318,1629680,0.19047619047619047,0.42105263157894735,0.25833333333333336,6,1,0.11635220125786164,0.08928571428571429,0.11971830985915494,2711280.0
319,203118,0.6190476190476191,0.5263157894736842,0.5583333333333333,2,2,0.11949685534591194,0.044642857142857144,0.18309859154929578,5005350.0
320,203552,0.5238095238095238,0.2631578947368421,0.125,5,0,0.4056603773584906,0.25892857142857145,0.15492957746478875,7834449.0
321,1629003,0.23809523809523808,0.42105263157894735,0.2916666666666667,6,2,0.4339622641509434,0.2767857142857143,0.1619718309859155,1701593.0
322,202699,0.42857142857142855,0.5789473684210527,0.4666666666666667,2,1,0.6540880503144654,0.32142857142857145,0.5422535211267606,34358850.0
323,1627846,0.38095238095238093,0.42105263157894735,0.4583333333333333,2,2,0.21069182389937108,0.07142857142857144,0.18309859154929578,1752950.0
324,1629661,0.23809523809523808,0.5789473684210527,0.3333333333333333,2,1,0.32389937106918243,0.125,0.2323943661971831,4235160.0
325,1626166,0.3333333333333333,0.21052631578947367,0.10833333333333334,5,1,0.22641509433962265,0.3303571428571429,0.147887323943662,1977011.0
326,101108,0.7619047619047619,0.15789473684210525,0.041666666666666664,5,1,0.4937106918238993,0.7857142857142858,0.33098591549295775,41358814.0
327,203967,0.3333333333333333,0.6842105263157895,0.4583333333333333,3,1,0.32389937106918243,0.11607142857142859,0.295774647887324,9250000.0
328,1629028,0.14285714285714285,0.7368421052631579,0.6666666666666666,0,1,0.4559748427672956,0.14285714285714288,0.7746478873239437,10018200.0
329,1626164,0.19047619047619047,0.42105263157894735,0.3,5,1,0.789308176100629,0.4107142857142857,0.28169014084507044,29467800.0
330,202734,0.5714285714285714,0.3157894736842105,0.175,5,2,0.13522012578616352,0.13392857142857142,0.1267605633802817,1620564.0
331,1626163,0.38095238095238093,0.7894736842105263,0.5833333333333334,3,1,0.20754716981132074,0.14285714285714288,0.2605633802816902,1620564.0
332,203109,0.5238095238095238,0.47368421052631576,0.5416666666666666,2,2,0.31761006289308175,0.17857142857142858,0.35211267605633806,9258000.0
333,1628975,0.2857142857142857,0.21052631578947367,0.25,5,2,0.0880503144654088,0.09821428571428573,0.07746478873239437,3925000.0
334,204038,0.42857142857142855,0.21052631578947367,0.25,5,0,0.16037735849056603,0.07142857142857144,0.07042253521126761,1620564.0
335,1628969,0.23809523809523808,0.47368421052631576,0.325,2,1,0.43081761006289304,0.2142857142857143,0.3450704225352113,4359000.0
336,1628470,0.47619047619047616,0.5263157894736842,0.425,2,0,0.09119496855345911,0.08035714285714286,0.16901408450704225,1620564.0
337,2760,0.9047619047619048,0.7368421052631579,0.8583333333333333,0,2,0.22955974842767293,0.10714285714285715,0.5070422535211268,1913345.0
338,203094,0.5238095238095238,0.631578947368421,0.6666666666666666,2,1,0.18867924528301885,0.03571428571428572,0.21126760563380284,2844430.0
339,1629014,0.09523809523809523,0.3157894736842105,0.09166666666666666,5,1,0.25157232704402516,0.125,0.1619718309859155,2252040.0
340,2546,0.8095238095238095,0.5263157894736842,0.5666666666666667,2,1,0.44025157232704404,0.1517857142857143,0.2323943661971831,1620564.0
341,203468,0.47619047619047616,0.3157894736842105,0.16666666666666666,5,1,0.7484276729559749,0.38392857142857145,0.2676056338028169,29354152.0
342,203081,0.5238095238095238,0.2631578947368421,0.20833333333333334,5,1,0.9465408805031447,0.6875000000000001,0.3098591549295775,31626953.0
343,202683,0.42857142857142855,0.6842105263157895,0.6666666666666666,0,1,0.380503144654088,0.11607142857142859,0.8169014084507042,5005350.0
344,203994,0.3333333333333333,0.7368421052631579,1.0,0,1,0.30817610062893086,0.25,0.5422535211267606,12888889.0
345,1629642,0.047619047619047616,0.42105263157894735,0.4166666666666667,4,1,0.16666666666666666,0.03571428571428572,0.18309859154929578,2210640.0
346,1626181,0.38095238095238093,0.3157894736842105,0.375,5,2,0.6132075471698113,0.16071428571428573,0.21126760563380284,10865952.0
347,203496,0.47619047619047616,0.5263157894736842,0.325,2,0,0.27044025157232704,0.1517857142857143,0.471830985915493,12138345.0
348,1628380,0.14285714285714285,0.7368421052631579,0.6666666666666666,3,1,0.22012578616352202,0.13392857142857142,0.44366197183098594,5406255.0
349,1627741,0.38095238095238093,0.3684210526315789,0.4166666666666667,5,1,0.5314465408805031,0.29464285714285715,0.323943661971831,24701834.0
350,1629002,0.19047619047619047,0.631578947368421,0.4583333333333333,3,2,0.10691823899371068,0.044642857142857144,0.147887323943662,50000.0
351,1629735,0.23809523809523808,0.5789473684210527,0.5333333333333333,2,0,0.0849056603773585,0.044642857142857144,0.1619718309859155,1517981.0
352,1628368,0.14285714285714285,0.3157894736842105,0.125,5,1,0.7484276729559749,0.6607142857142858,0.23943661971830987,8099627.0
353,1626153,0.42857142857142855,0.42105263157894735,0.125,5,1,0.330188679245283,0.45535714285714285,0.323943661971831,9000000.0
354,203922,0.3333333333333333,0.47368421052631576,0.43333333333333335,2,2,0.16666666666666666,0.08035714285714286,0.14084507042253522,930930.0
355,203084,0.42857142857142855,0.5789473684210527,0.4583333333333333,2,1,0.5125786163522013,0.3303571428571429,0.45774647887323944,22215909.0
356,202355,0.5714285714285714,0.7894736842105263,0.7916666666666666,0,2,0.25157232704402516,0.053571428571428575,0.4084507042253521,1620564.0
357,203953,0.2857142857142857,0.5789473684210527,0.625,2,1,0.0849056603773585,0.026785714285714288,0.14084507042253522,6500000.0
358,1629713,0.19047619047619047,0.5263157894736842,0.16666666666666666,6,2,0.0660377358490566,0.044642857142857144,0.035211267605633804,1517981.0
359,1628963,0.09523809523809523,0.7368421052631579,0.5416666666666666,2,1,0.4371069182389937,0.08035714285714286,0.5211267605633804,8963640.0
360,203090,0.38095238095238093,0.5263157894736842,0.4166666666666667,4,1,0.0440251572327044,0.053571428571428575,0.08450704225352113,3623000.0
361,1629662,0.19047619047619047,0.631578947368421,0.6666666666666666,3,1,0.03773584905660377,0.01785714285714286,0.04225352112676056,2075880.0
362,1626158,0.38095238095238093,0.6842105263157895,0.5416666666666666,2,2,0.4371069182389937,0.16071428571428573,0.619718309859155,5005350.0
363,1629056,0.19047619047619047,0.3684210526315789,0.25833333333333336,5,0,0.22012578616352202,0.09821428571428573,0.14084507042253522,1517981.0
364,1629244,0.2857142857142857,0.5263157894736842,0.4583333333333333,6,0,0.15723270440251572,0.0625,0.11267605633802819,110998.0
365,1627749,0.23809523809523808,0.3684210526315789,0.08333333333333333,5,1,0.49056603773584906,0.45535714285714285,0.49295774647887325,14286000.0
366,201942,0.5714285714285714,0.47368421052631576,0.4166666666666667,6,1,0.6477987421383649,0.6607142857142858,0.31690140845070425,27739975.0
367,201960,0.7142857142857143,0.47368421052631576,0.375,2,1,0.279874213836478,0.11607142857142859,0.295774647887324,6119676.0
368,1628401,0.3333333333333333,0.3684210526315789,0.16666666666666666,5,1,0.4025157232704403,0.3035714285714286,0.16901408450704225,3516284.0
369,1629234,0.19047619047619047,0.631578947368421,0.625,3,0,0.14465408805031446,0.08035714285714286,0.22535211267605637,1620564.0
370,1627751,0.2857142857142857,0.8421052631578947,0.625,0,1,0.2232704402515723,0.16071428571428573,0.5492957746478874,8101852.0
371,1629640,0.09523809523809523,0.42105263157894735,0.4166666666666667,4,1,0.4371069182389937,0.17857142857142858,0.45774647887323944,2048040.0
372,1629677,0.047619047619047616,0.6842105263157895,0.475,2,1,0.11949685534591194,0.01785714285714286,0.17605633802816903,2824320.0
373,1627737,0.19047619047619047,0.631578947368421,0.5833333333333334,2,1,0.20440251572327042,0.08928571428571429,0.45774647887323944,1824003.0
374,201988,0.6190476190476191,0.21052631578947367,0.08333333333333333,5,2,0.4056603773584906,0.22321428571428573,0.1267605633802817,13535714.0
375,200752,0.7142857142857143,0.5789473684210527,0.6666666666666666,4,1,0.34276729559748426,0.13392857142857142,0.3450704225352113,14500000.0
376,1626168,0.23809523809523808,0.631578947368421,0.5333333333333333,2,1,0.15723270440251572,0.053571428571428575,0.2676056338028169,5500000.0
377,203458,0.38095238095238093,0.7894736842105263,0.6666666666666666,0,1,0.19182389937106917,0.08035714285714286,0.2535211267605634,2258000.0
378,203458,0.38095238095238093,0.7894736842105263,0.6666666666666666,0,1,0.19182389937106917,0.08035714285714286,0.2535211267605634,1265372.0
379,203382,0.6666666666666666,0.6842105263157895,0.75,1,0,0.19182389937106917,0.08035714285714286,0.38732394366197187,7000000.0
380,1628449,0.38095238095238093,0.631578947368421,0.25,3,0,0.4339622641509434,0.08928571428571429,0.45070422535211274,6500000.0
381,1627761,0.3333333333333333,0.42105263157894735,0.3333333333333333,6,1,0.14465408805031446,0.16964285714285715,0.1619718309859155,1737145.0
382,1627832,0.3333333333333333,0.21052631578947367,0.225,5,0,0.6320754716981133,0.5803571428571429,0.3098591549295775,21250000.0
383,1627740,0.19047619047619047,0.6842105263157895,0.5833333333333334,3,1,0.2358490566037736,0.22321428571428573,0.4225352112676057,110998.0
384,200768,0.7142857142857143,0.15789473684210525,0.21666666666666667,5,1,0.5534591194968553,0.6607142857142858,0.39436619718309857,30500000.0
385,1628384,0.19047619047619047,0.5263157894736842,0.5166666666666667,2,1,0.44025157232704404,0.14285714285714288,0.4014084507042254,3872215.0
386,1627783,0.3333333333333333,0.631578947368421,0.5,2,1,0.6226415094339622,0.4196428571428572,0.5140845070422535,30559200.0
387,1627775,0.23809523809523808,0.5263157894736842,0.09166666666666666,5,2,0.031446540880503145,0.07142857142857144,0.04225352112676056,4000000.0
388,1628778,0.2857142857142857,0.47368421052631576,0.3333333333333333,5,0,0.08176100628930817,0.03571428571428572,0.09154929577464789,1445697.0
389,203918,0.38095238095238093,0.5789473684210527,0.31666666666666665,6,1,0.14779874213836477,0.10714285714285715,0.13380281690140844,10047450.0
390,1626169,0.23809523809523808,0.47368421052631576,0.6,4,1,0.09119496855345911,0.10714285714285715,0.15492957746478875,3804150.0
391,202711,0.5714285714285714,0.5263157894736842,0.4666666666666667,2,2,0.46855345911949686,0.16964285714285715,0.2746478873239437,17850000.0
392,202324,0.47619047619047616,0.631578947368421,0.7916666666666666,2,1,0.18553459119496857,0.08035714285714286,0.3732394366197183,9258000.0
393,1628378,0.23809523809523808,0.21052631578947367,0.375,5,1,0.7987421383647798,0.4910714285714286,0.323943661971831,5195501.0
394,101141,0.6666666666666666,0.631578947368421,0.5416666666666666,2,2,0.0,0.08928571428571429,0.0,754783.0
395,1627777,0.38095238095238093,0.5263157894736842,0.5,2,2,0.15723270440251572,0.0625,0.15492957746478875,1783557.0
396,204060,0.6666666666666666,0.5789473684210527,0.4166666666666667,4,0,0.3867924528301887,0.37500000000000006,0.2535211267605634,10863637.0
397,203903,0.42857142857142855,0.3684210526315789,0.2,5,2,0.550314465408805,0.19642857142857145,0.2746478873239437,11500000.0
398,1629752,0.19047619047619047,0.5263157894736842,0.5166666666666667,2,0,0.02830188679245283,0.01785714285714286,0.05633802816901409,1517981.0
399,1629744,0.3333333333333333,0.3684210526315789,0.16666666666666666,5,0,0.08176100628930817,0.03571428571428572,0.05633802816901409,1517981.0
400,201144,0.6666666666666666,0.21052631578947367,0.041666666666666664,5,1,0.5157232704402516,0.4910714285714286,0.23943661971830987,34502132.0
401,1629671,0.19047619047619047,0.42105263157894735,0.3,6,2,0.06289308176100629,0.01785714285714286,0.11267605633802819,1517981.0
402,1626220,0.38095238095238093,0.3684210526315789,0.4666666666666667,2,0,0.2358490566037736,0.23214285714285718,0.4647887323943662,8500000.0
403,203497,0.42857142857142855,0.8421052631578947,0.7333333333333333,0,1,0.4559748427672956,0.11607142857142859,0.943661971830986,27525281.0
404,1627885,0.38095238095238093,0.5263157894736842,0.16666666666666666,5,0,0.031446540880503145,0.044642857142857144,0.035211267605633804,770433.0
405,1628394,0.23809523809523808,0.8421052631578947,0.49166666666666664,1,1,0.0,0.08928571428571429,0.07042253521126761,374297.0
406,203078,0.38095238095238093,0.3157894736842105,0.30833333333333335,5,1,1.0,0.4107142857142857,0.35915492957746475,28751774.0
407,1628990,0.23809523809523808,0.47368421052631576,0.3333333333333333,4,1,0.05974842767295597,0.053571428571428575,0.20422535211267606,2443440.0
408,1629655,0.14285714285714285,0.6842105263157895,0.5333333333333333,3,2,0.1509433962264151,0.053571428571428575,0.2323943661971831,1517981.0
409,202722,0.38095238095238093,0.6842105263157895,0.4583333333333333,2,2,0.339622641509434,0.08035714285714286,0.20422535211267606,15000000.0
410,1629067,0.047619047619047616,0.5789473684210527,0.08333333333333333,5,2,0.06918238993710692,0.053571428571428575,0.147887323943662,1663861.0
411,202397,0.6190476190476191,0.15789473684210525,0.041666666666666664,5,0,0.16352201257861634,0.4196428571428572,0.24647887323943662,6000000.0
412,1629010,0.19047619047619047,0.3684210526315789,0.16666666666666666,5,1,0.16352201257861634,0.125,0.17605633802816903,3737520.0
413,203526,0.42857142857142855,0.21052631578947367,0.08333333333333333,5,2,0.24213836477987422,0.19642857142857145,0.15492957746478875,1620564.0
414,201577,0.6190476190476191,0.7894736842105263,0.925,0,1,0.2578616352201258,0.08035714285714286,0.2887323943661972,7300000.0
415,1629060,0.14285714285714285,0.5789473684210527,0.5,2,1,0.42138364779874216,0.13392857142857142,0.4084507042253521,4692840.0
416,201566,0.5714285714285714,0.3157894736842105,0.25,5,1,0.6823899371069182,0.9196428571428573,0.6690140845070423,41358814.0
417,1628418,0.19047619047619047,0.6842105263157895,0.65,1,2,0.449685534591195,0.13392857142857142,0.4295774647887324,8333333.0
